#	D	ID	E	ID0	E0
#
# D             Trajectory length [1 Mpc]
# ID/ID0/ID1    Particle type (PDG MC numbering scheme)
# E/E0/E1       Energy [1 EeV]
# no index = current, 0 = at source, 1 = at point of creation
#
# CRPropa version: 3.2.1-167-g61a6257e
#
1.70000E+03	1000010010	3.74020E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	4.87188E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	6.05830E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	5.51433E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	4.47279E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	5.38638E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	4.97382E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	2.40439E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	4.16278E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	4.05665E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	2.85864E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	5.91333E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	5.71093E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	2.93604E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	3.94442E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	2.28037E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	4.40618E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	5.05139E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	6.09032E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	4.78997E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	4.60702E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	4.10028E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	5.43441E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	3.17231E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	4.13785E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	4.28382E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	6.08852E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	4.44841E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	5.24081E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	3.46837E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	5.25554E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	4.41537E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	4.41114E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	4.17253E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	4.71627E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	3.98729E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	4.79260E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	4.27038E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	4.79270E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	1.68799E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	4.18348E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	5.22988E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	4.90911E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	2.41198E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	4.71784E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	5.09090E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	5.46716E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	5.34327E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	4.80129E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	2.74921E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	5.16347E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	4.75497E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	4.32753E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	4.94072E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	4.85034E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	4.07563E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	6.51879E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	3.73571E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	4.14128E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	4.63029E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	4.72309E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	5.22347E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	4.03458E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	4.03612E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	5.50070E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	5.01921E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	2.96419E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	3.56264E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	3.94267E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	3.61670E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	4.96679E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	2.59032E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	4.00094E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	5.01812E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	4.24115E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	5.59489E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	4.78130E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	3.86066E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	5.23944E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	4.69045E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	5.72273E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	5.73122E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	4.53366E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	4.56040E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	4.66312E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	3.80492E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	5.14489E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	4.99265E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	5.34221E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	3.90883E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	4.42292E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	4.99023E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	4.40748E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	1.66458E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	4.07434E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	5.45622E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	4.38449E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	4.92753E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	2.77248E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	7.79063E-01	1000010010	1.00000E+03
1.70000E+03	1000010010	4.39161E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	4.89072E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	4.97726E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	5.13128E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	5.05321E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	4.59851E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	4.53186E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	5.75883E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	5.68167E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	4.51510E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	5.40797E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	5.59804E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	4.81130E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	4.58833E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	4.46475E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	4.26276E+00	1000010010	1.00000E+03
1.70000E+03	1000010010	5.42605E+00	1000010010	1.00000E+03
